protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
icmp,0.8054979713405918,3204,3538,4,1.9273679430195902,0
icmp,0.5748796018638089,5148,3550,10,2.591931191348975,0
tcp,0.0,3926,2668,3,2.4502082195537147,0
tcp,1.05638508549794,2868,2490,7,1.764934433822508,0
tcp,0.6860668211405859,3695,3547,10,2.0470863320738957,0
icmp,0.2349295936979724,4075,4280,9,2.4414458238967893,0
icmp,1.1344028315692858,4899,3678,8,2.489024753288729,0
icmp,0.42986328453063477,3568,4942,7,3.3459224289681417,0
icmp,0.4693057299853799,5063,3466,9,3.317838581324965,0
udp,0.7502359626622606,2289,3052,9,3.580381093907488,0
tcp,0.4945028416158768,5070,2730,4,2.228643169649436,0
icmp,1.0418867728015386,5601,1918,6,2.7792455107401794,0
tcp,0.0,3633,3102,8,3.2326678031808362,0
tcp,0.8307170290947079,3810,2443,7,2.0919984801963465,0
icmp,12.535810270865214,128694,141450,289,15.3479177281896,5
icmp,0.7355746354097198,3117,3745,8,2.6953803608331044,0
tcp,0.7254498616314945,1894,4251,8,1.9841109970966968,0
tcp,0.818655083294202,4397,4853,10,1.1016591237325195,0
tcp,1.0630291261791114,4525,2806,6,1.0775891059912526,0
icmp,0.8201972821123882,2992,3565,12,2.131618014237269,0
icmp,1.233444367078452,3891,3484,8,2.504407464072777,0
udp,7.949042533093406,93497,129125,195,29.625120601025316,7
udp,0.15146101934786127,3915,5243,13,2.4353387499678436,0
icmp,0.5946923310867152,4691,5208,10,2.5751424960756135,0
icmp,0.7726075255258535,2491,3892,8,2.3863931989030056,0
tcp,0.0,3806,5820,7,2.6608460699889496,0
icmp,0.829015881376579,6268,3071,9,2.8236606931883586,0
tcp,11.030746852238144,91085,87308,166,24.079129791205517,7
tcp,14.131578668679012,239948,196509,172,42.56369441631604,9
udp,1.16891529968444,3420,4150,6,1.5412825399619727,0
udp,12.15211992335834,191492,80160,248,0.01,8
icmp,1.3567786085851399,2904,4772,4,1.624901667379405,0
udp,1.0713958874858853,3286,5211,5,3.084331888692555,0
tcp,0.6812127336657302,1968,3981,13,1.8257457763300597,0
udp,23.05897315038309,157333,82834,83,8.551877425935416,10
icmp,1.0127293995168103,4946,2496,5,2.3193907015845245,0
udp,0.0908656405130378,4455,6692,10,1.8715951902956731,0
udp,0.20857396936880845,3853,3312,6,3.945127115181004,0
udp,0.884197462393751,4698,4723,9,3.3427765709845607,0
udp,1.0730901281392615,1410,5246,8,3.5124739760539536,0
icmp,1.0343042890607679,2702,2987,9,2.875711208104172,0
icmp,20.68194046936243,143935,82618,341,35.544400241024306,4
udp,0.4553265524582197,3114,3381,2,2.8045829183996465,0
icmp,0.8977587849550772,3715,3324,8,2.7389808531120496,0
tcp,12.936198269483091,152607,185158,153,27.964640795214947,10
icmp,0.3116644511887625,5248,3811,8,1.6299228477871601,0
udp,0.5449119467622094,3857,3948,7,2.74998574463606,0
udp,0.3529122309002645,3864,3556,6,3.9230223638550186,0
tcp,0.0,2996,2086,7,1.2791545437812448,0
tcp,0.5900873809792001,3560,1394,5,2.178873530746537,0
udp,1.6883427038914303,6009,5270,1,1.8217665938957797,0
icmp,1.0917340378842044,4717,3560,9,2.1752700198124106,1
tcp,0.7013318613123711,4039,3611,8,2.0937450536420927,1
tcp,0.4862777811959991,2635,2606,11,2.684676502674703,0
udp,0.8203286794254308,4941,3858,5,2.1361508334307597,0
icmp,1.2242791018816792,5183,5641,10,3.6578593142607376,0
udp,1.1985837435039177,4474,2738,8,3.1039458818023604,0
icmp,0.3208229858328673,2079,5634,10,3.267494503668189,0
udp,1.4154411789989738,4351,2415,10,2.2304274505976647,0
icmp,1.654713703735732,5320,4945,4,2.7862303407382036,0
udp,0.971894566859165,4025,4786,5,2.3188342895286764,0
udp,0.012750350656885567,4437,2431,6,2.8740378612237287,0
tcp,0.16660936869187482,1653,4435,6,1.98754051266124,0
udp,0.10843388574974944,3406,2757,7,3.09398333425913,0
tcp,0.3643000862084266,4828,3930,8,3.0054464683881736,0
udp,0.6258167129283692,5030,3175,3,2.8708302149947973,0
tcp,0.1096983350451255,3933,4011,4,1.7918419175317508,0
icmp,0.26679593785509226,3774,2814,7,1.365026666757096,0
icmp,0.5312988163806438,2562,3917,10,2.9900805815363722,0
tcp,0.32123209817475795,4496,3595,4,2.304749677140087,0
udp,0.11904702507379528,2870,5482,5,2.3770819293216814,0
tcp,0.3692894962778988,4943,4481,5,2.653130358104585,0
udp,0.6568586101068005,4213,4382,8,2.37577554426221,0
udp,0.7093263859847148,3756,5279,7,2.2803068081908764,0
icmp,1.178569791541878,3035,2995,4,2.0831161186967972,0
tcp,0.0,2024,4937,11,3.732588342292179,0
tcp,0.7364294169201332,1969,4067,7,3.9080632465833105,0
tcp,1.034451059024046,4608,2196,12,1.9773131881802821,0
icmp,0.8626945376146878,4821,5145,8,2.276842984922551,0
udp,0.8413554916641792,3215,5202,6,2.3782658362765394,1
tcp,0.5487368496771607,4656,4028,5,3.2968418272294904,0
tcp,1.424874728653279,4273,2669,11,3.084756126180107,0
udp,1.265576066887773,2767,3609,4,4.054021128122431,0
udp,0.2660168483246901,3873,3240,3,2.4200808779786134,0
icmp,0.8640456550433151,4156,4554,8,3.136940400488834,0
tcp,1.319793460917497,3600,3770,1,3.7255720888958463,0
tcp,0.9922435711881945,4287,2933,7,2.796003150023583,0
udp,0.978094859043973,4743,4909,10,2.3746702306224186,0
icmp,0.23146533537515734,5514,4569,8,2.9940555158497193,0
icmp,0.8501328359015644,2712,2860,9,2.4593063731063163,0
udp,0.3191861313923764,3431,3973,7,2.334352790692937,0
tcp,17.125394089110003,62397,182429,290,25.947509484426238,6
udp,0.0760160568309659,4364,5018,9,3.3991496029334956,0
udp,0.45192947089673163,3704,4974,3,2.36221076525532,0
icmp,0.9542001812676661,4995,6385,4,3.500879028173271,0
icmp,0.3578468903110801,4269,3214,7,3.5221987037306075,0
tcp,13.363731850803449,108828,177618,176,41.028127760531845,7
icmp,0.4491402717901778,3973,5666,4,1.2742375491693425,0
udp,0.6576135217626193,3767,3634,7,1.7630291863952245,0
udp,1.1840117822264602,3954,2810,7,3.718784157657483,0
icmp,0.23005761712754713,3824,2849,7,2.382162049233029,0
udp,19.979998440065728,134197,63725,283,20.404835581531202,4
udp,1.1070893001644209,2533,3771,12,1.1036109319532879,0
icmp,0.3504946465267026,3658,1700,6,2.169313814379576,0
udp,0.0,5120,2154,1,1.9818804919623147,0
tcp,13.148453300494062,139679,168718,196,19.12801016627566,6
tcp,14.186491447441277,117404,74504,175,32.01893698104407,14
tcp,1.3005388848585024,4991,3564,8,2.959109550274598,0
tcp,1.318561468311125,5498,2735,9,2.1175711504327093,0
tcp,0.5569189670413612,2598,4205,10,2.353564313142341,0
udp,1.165003077510666,3904,3911,8,2.4785515815604167,0
icmp,7.111029816793165,80742,137555,378,26.87671973493722,8
icmp,0.7437015055513331,5087,956,13,3.244490922156129,0
icmp,0.9024915029857977,4568,2679,7,3.056775506923214,0
tcp,0.4188117526502244,3810,3614,13,1.5624667392562772,0
udp,1.2201126860082723,4887,2752,6,3.023029215353083,0
udp,1.0353729378156131,4173,3852,6,2.8092280336175937,0
tcp,0.9801145401784047,4543,3613,3,2.185118695664832,0
tcp,10.47575636100051,110416,203147,198,13.93579156956883,7
tcp,1.0134704060423967,3205,3991,8,4.349513709171905,0
udp,0.17311108500830108,3062,2253,6,1.5627200744693601,0
tcp,0.902527368799084,2293,5495,5,2.6523108778777127,0
icmp,0.8690742561765952,3379,2860,4,3.1114472175562353,0
tcp,1.0660244249412032,4183,3575,7,3.1056501484247803,0
udp,0.4914870956050031,3364,4585,9,2.826719217465941,0
icmp,0.05833276625129691,4622,2466,5,0.9590455842087027,0
icmp,1.1033439754731096,2989,3103,9,2.0176521652801562,0
icmp,5.932940771719318,128524,125967,238,24.26697593852382,1
tcp,1.608794500171074,4298,3236,3,2.625902678441819,0
icmp,0.8158845831520044,2569,5146,10,2.0291569580256033,0
icmp,0.5165336318190434,5578,3175,10,3.765159356123312,0
icmp,0.8164997097080124,2741,3881,8,2.1405939348054246,0
tcp,0.45104293684934893,4168,1879,4,3.239624322386616,0
udp,4.919963028475188,101436,71066,368,33.72183643184475,13
udp,0.4207537904668379,3847,5026,2,2.3202244360596525,0
tcp,0.519582218611222,5039,2489,12,3.242187591027049,0
udp,1.701333667670101,1895,4456,6,1.8708339387787514,0
tcp,0.4696914310434002,2599,3786,6,0.4031623247552769,0
udp,1.2928768899843184,2595,3862,13,2.417969515234847,0
icmp,0.09889072483161454,3619,2828,10,1.7544431670696758,0
icmp,1.3310905700238567,3417,3245,13,1.7602635136122768,0
tcp,0.4946615071328127,2229,3731,11,3.2046123554249837,0
icmp,18.39453756865732,147507,219969,306,17.332288077932404,1
icmp,0.8662689712877455,5159,5497,5,1.1252330997250215,0
tcp,0.9196483641124688,2053,4413,9,0.917729495584793,0
udp,1.0387144083912696,5653,4006,7,3.666056918592946,0
tcp,0.2984080024734065,3202,3699,11,2.324737838386699,0
icmp,1.0245874126629269,3587,1817,11,2.64496380280211,0
tcp,0.7102631773097898,2617,5434,8,2.0806337825159127,0
tcp,1.011381789554153,7189,3937,3,3.8328145574370485,0
icmp,0.8941604350535167,5018,1724,7,4.071829221542474,0
tcp,1.27225213543707,3468,3842,6,1.7441671862382242,0
udp,0.6323912749226107,4145,3484,7,2.956643228985579,0
udp,12.668444341816166,166878,169223,312,21.290162138404625,11
tcp,0.0,4569,4464,7,1.5957256664636512,0
icmp,0.3805886626635874,3467,4468,8,3.2125684223883937,0
udp,0.42520417333550187,3803,5188,10,1.7820844970382348,0
tcp,0.3205283976881781,4449,4370,6,4.0084858604285305,0
tcp,1.1667997746155954,2024,2467,11,3.2078955014205652,0
icmp,0.6718533535574396,3999,3115,4,1.1463854478672892,0
tcp,0.36524134659696544,5781,5125,12,3.0216455140274334,0
icmp,0.6969216433267592,5063,3191,11,1.5789670388181674,0
udp,0.5562944458034017,4416,4484,14,2.785710253523848,0
tcp,1.1802345127933953,5963,4086,13,4.190868631278573,0
icmp,1.2893719784123356,4230,1860,7,2.1915795859772085,0
udp,0.2765050878119383,3853,3987,8,2.922341829599067,0
tcp,1.1264893690209554,3092,4833,7,3.2422593094904077,0
icmp,0.8501913409425084,6858,1140,11,3.7347942516068606,0
udp,0.0,4168,2730,7,2.499268200158179,0
tcp,1.0609651506033553,4824,3570,4,1.756195879264288,0
tcp,0.7534890908245777,2779,4650,11,2.9004504508194606,0
icmp,0.6523178886830802,4269,3490,4,1.5982946605467938,1
icmp,11.663055904416794,137447,38264,233,25.609187485280064,6
tcp,1.3152533007452698,3161,4269,7,3.359324144652411,0
icmp,0.8147753310177375,4776,3278,3,1.981252957250918,0
icmp,0.8955931442220927,4196,3011,8,2.004831032584354,0
icmp,0.5523308026421118,3565,3339,3,2.168779207326792,0
icmp,0.8971715047432729,4439,2663,9,3.2108317214224162,0
udp,1.9131043140497985,5334,3323,12,1.376296571360633,0
tcp,1.0066252547549885,4885,4830,5,2.541066762339115,0
udp,1.0843464124530906,1771,4524,5,2.0523072913055307,0
icmp,1.0964645471864989,4548,4616,8,2.872594588295765,0
icmp,0.5924020948745917,4133,3219,10,1.74940337869227,0
udp,6.15897370483081,184234,228202,340,38.70437358517775,13
icmp,0.5989007184447744,5177,4020,6,3.1281138964100097,0
udp,24.572535561711778,191477,120818,257,36.646282328378774,9
udp,3.528868019611144,177472,161767,67,12.843122921950751,13
icmp,3.131459873896935,198356,45362,231,28.488631369644217,6
udp,1.0157685931302152,4887,3712,13,1.8282451816629526,0
udp,1.1534443363587272,3375,2909,9,1.712556064603222,0
udp,1.2672928478006213,6562,2501,6,2.3152657607785025,0
udp,0.9039687918549232,2463,3850,8,2.10680722688159,0
icmp,1.215410645688861,57347,106641,244,36.4081217087684,5
tcp,17.754698977962796,146739,87741,270,47.06008178187624,9
icmp,0.30681954150061164,3652,2277,8,3.5499318609032446,0
udp,0.10750940185355162,1870,5196,14,1.9548164336778182,0
tcp,0.7115124756322189,4379,3930,14,2.6779825499037875,0
udp,0.3060309160187101,4746,4741,11,2.1697792009747126,0
tcp,0.275826368110316,2174,4648,7,1.5728427535290517,0
udp,1.0342065106307277,2149,3163,9,2.468044740382101,0
tcp,2.0420383770365795,6783,6347,6,1.7347109332107435,0
icmp,0.6665617885210873,4030,3904,6,1.4330806373213263,0
icmp,0.8848735696935229,3771,6238,7,1.9549231971568533,0
icmp,0.6391223444759936,3449,3322,9,2.8572172177856356,0
tcp,0.9499085336714292,4294,4905,7,2.106475082406603,0
udp,0.9464092913426644,1904,4743,14,3.431346095097073,1
icmp,0.0683996914481454,3373,5781,4,2.013963980192145,0
udp,0.5518809862308901,5069,1229,7,3.820282169031331,0
icmp,0.21890437555414588,3865,4007,10,2.664752098893619,0
icmp,0.9517841398485114,5459,4263,7,4.381577698994018,1
icmp,1.7714473402160955,5537,3069,6,2.7672733157306357,0
icmp,0.957512481386258,2686,3282,7,2.936714837562477,0
icmp,1.0330098268451193,4341,4157,6,4.023655587980971,0
icmp,0.6569354051128551,5631,4079,6,2.3253695150727793,0
udp,1.202627238860114,5584,3632,11,2.157467401034455,0
icmp,0.0,5255,2557,10,3.3838188275760963,0
tcp,19.129971020509572,151582,105597,308,37.47697442642835,3
udp,0.2090535697304503,4525,4589,10,2.940711628483797,0
tcp,0.18919306849301976,4740,3853,4,2.8639465591379207,0
tcp,1.2974334401303655,5358,3803,7,3.044388751914091,0
icmp,0.38534163364639157,3632,4179,5,3.3924063119822376,0
icmp,0.9430266161851218,3873,2755,7,2.422577261454817,0
udp,0.5526833745190445,4170,5107,4,3.0277854093548733,0
icmp,0.6993034063197718,3565,4601,4,1.627383573434828,0
tcp,0.6103200253640519,2134,3161,7,2.4404294555059756,0
icmp,1.3771864087407184,4168,4937,9,1.8606143513670061,0
tcp,0.6163533888565226,4216,1710,9,3.0931755674900154,0
udp,1.1715979041120326,3559,4461,7,1.8389393707527166,0
udp,0.052125079102303684,4151,2315,12,2.8333123730608394,0
icmp,1.105285731479933,4102,4674,9,2.757558904772666,0
udp,0.34542551145197586,3249,3115,5,2.19336903312385,0
udp,0.836598804477474,4274,3705,7,2.4369116719224073,0
tcp,1.7785828353900324,3053,3236,7,2.9505601994286796,0
icmp,1.1261144392158122,4608,3518,2,2.5590642211553307,0
tcp,0.18349346740101302,4672,3111,8,3.199808017402454,0
udp,0.6978441322016783,5291,2678,7,2.569653235240621,0
udp,0.72415881883114,5785,3465,10,3.0619143711340406,0
tcp,1.2124096937384485,3166,3560,12,2.110948898380526,0
tcp,0.3965616054067234,3501,6184,9,3.071493741120845,0
udp,0.5389951995805435,2146,2646,6,2.4987394337564637,1
icmp,2.1787704214100705,4614,3257,7,3.2311932199098337,0
icmp,0.5137849909949405,3225,4809,8,3.2554241953846996,0
udp,0.8728546778986699,3620,1979,7,2.3075860820265643,0
tcp,0.652051305401975,4529,2761,6,2.6135286041590082,0
udp,0.2701065719135306,4641,3748,8,1.5800033865679637,0
tcp,1.440574405078573,2909,2510,1,2.91588685720923,0
tcp,1.0707188657573363,5157,4868,9,1.0097354310191822,0
tcp,20.32942234662552,83947,158482,330,18.969359187229152,11
udp,1.189376406707652,5741,3348,8,2.849714046136169,0
tcp,0.8328758983056113,3304,3087,4,3.232811309551331,0
tcp,0.8646463410177738,4594,2532,9,2.3643441093430226,0
tcp,1.3492679643195276,4314,3430,10,3.0497701690676724,0
udp,1.2872878284682225,2378,5133,6,3.5556355865199887,0
icmp,0.13502701757532853,3796,2593,9,2.550469303348738,0
icmp,0.45945429411704763,3977,5034,7,1.8584238687105266,0
icmp,0.5878403672713206,5546,3808,14,2.987366396003644,0
tcp,0.9947197651256162,2828,3590,11,2.2592270741247478,0
tcp,0.9531973410640703,3586,4324,8,4.397100492060862,0
tcp,0.3600601666780413,5426,5423,13,1.969138067503086,0
icmp,0.19261717535541534,5175,4056,4,2.3602357734665715,0
icmp,1.3458805098914586,2919,1866,1,3.3401947915341337,0
tcp,1.2996018421381,3591,4116,7,2.471894554609974,0
udp,0.768979082348386,3158,2856,2,2.5687884441874003,0
icmp,0.0,4368,3031,7,1.5201238306739953,0
tcp,1.1642644962195154,4996,5441,5,1.8836313672966754,0
icmp,0.7530048214343692,5728,3136,5,1.9941015761726395,0
icmp,18.845003177838606,100798,145312,181,17.111179095145623,11
icmp,0.8486191951122533,3304,2706,4,1.9170524410196021,0
udp,18.349979419993225,89061,37316,321,30.409125933622672,6
icmp,0.10074714028269682,6586,4611,10,3.567683867205299,0
icmp,19.4245447567766,180535,94686,198,15.342757075853225,10
tcp,1.0402005936141567,3538,3124,5,1.6204534740424659,0
icmp,0.7419290213091965,3310,4653,4,2.222407246319836,0
udp,1.282496825670856,5364,5508,7,1.935671489746275,0
udp,0.9510914530844505,3153,5468,11,2.9845381741442143,0
tcp,8.079526624378694,149511,104821,159,12.495115293419808,10
icmp,0.9366471593290142,1947,4149,8,3.103042378215153,0
udp,0.15597768161568126,4235,3290,6,2.8792057037129637,0
tcp,1.139593710066876,2157,4082,11,2.952303863632581,0
tcp,0.535928938519099,5324,3903,8,3.218589282811789,1
icmp,1.2576572239205615,4580,3928,10,3.258226936045799,0
icmp,1.1431364470044636,4813,4209,13,1.8334477902783943,0
icmp,0.9753886148523652,5005,4614,4,2.3418608760407835,0
tcp,0.9999522351849125,3934,4537,6,3.7159934201496463,0
tcp,0.6023483434345147,5090,6385,9,2.2368758261845394,0
tcp,0.5332059577341169,2452,3985,7,2.514924182347549,1
tcp,0.5388881957720226,4896,4664,7,2.637594014343788,0
icmp,1.1642852327227633,4378,2277,11,3.1190991522615548,0
tcp,0.8525339907448283,2526,3333,8,2.40671060304136,0
tcp,0.47864251028469484,4356,4135,9,2.9682870969379658,0
icmp,0.7810079466869208,3078,4753,12,2.0085101273553487,0
icmp,1.095094388095344,5129,3549,7,1.9518824205667247,0
udp,4.584536705819858,154306,113620,78,34.572238430965044,19
udp,0.7586686684860133,5406,6306,3,2.504873959044053,0
udp,1.2284996117074554,4592,4167,6,1.8089054774161366,0
tcp,0.9784314719523381,2444,3473,10,3.0716251532130654,0
udp,1.249946136805422,3294,2900,4,2.5804726352099303,0
udp,0.9387119392493035,3997,1823,7,2.079522987698265,0
tcp,0.9111571752208478,3883,1524,4,2.8313701323718896,0
icmp,0.379912118567177,4226,3965,4,3.3151811062090326,0
udp,0.0,5132,2826,14,2.2677574362151556,0
tcp,1.0833433917086903,1953,4245,5,2.755740527175205,0
tcp,1.038539940116086,4204,6404,11,3.188203853822018,0
tcp,0.04930287190067095,5709,3509,11,2.048544949142003,0
udp,1.3318148533297036,4073,4179,8,2.6809136310439254,0
icmp,2.0309312388827614,3581,3497,4,2.6582517534252004,0
icmp,0.7966535129013359,2917,2847,6,2.9427682971050775,0
icmp,0.4182373408901542,4295,5556,10,1.1078455825493916,0
tcp,0.5932696199598124,2617,1833,9,2.84568603228877,0
udp,1.1492161802915355,6414,6287,13,1.9759675992016499,0
icmp,1.175561975369388,4331,4655,11,3.1335372140730113,0
tcp,0.591009052748652,4060,4237,11,2.7689057225521903,0
icmp,0.46999033960710046,3930,2997,7,2.0744624830344702,0
tcp,1.011231759385845,4232,3930,9,2.4566524374069014,0
tcp,1.110017976919454,4928,3995,10,2.2846917794145183,0
udp,1.2309969847197957,3778,2805,6,1.4138855022777064,0
udp,1.3972593911745377,3327,5375,11,3.116814062118523,0
icmp,1.0749688625669862,3897,4429,10,1.782101988514618,0
udp,0.37908682313748293,1913,5182,3,2.7892301741285808,0
tcp,9.847867899757762,175026,186327,190,30.108760112279633,4
udp,0.0,105166,182132,336,32.4694705252841,12
icmp,0.582654790950201,3845,1162,8,2.1876568611820972,0
tcp,0.6353316320296525,3213,5062,7,3.3465363905343115,0
icmp,1.720313939725855,2699,3883,12,1.7859197147193753,0
udp,1.0800022119719765,2724,4922,7,1.2177139651750637,0
udp,1.2650599037711148,3766,1314,6,4.003014760790428,0
udp,12.425308438117483,69588,109698,352,46.986111772252066,7
udp,0.27244075220181085,3213,2639,12,2.480058663604857,0
udp,0.4690727040984271,3615,5708,8,2.7162240037359897,0
udp,0.17067973374881806,5584,3414,12,3.7495304242090848,0
udp,1.122285260644799,4521,4587,14,2.600440782370457,0
tcp,0.9482123889295102,4337,4108,6,2.8104270524822783,0
udp,0.35409797076107846,3318,3287,7,2.4929009255077643,0
icmp,0.7684671747363895,3333,3293,9,1.7891737423474183,0
icmp,0.37979197374268703,4457,4336,7,1.8744822445577993,0
icmp,1.5505319075823845,1691,5283,11,1.6812556947700659,0
tcp,18.837300693456825,186951,147592,358,32.28599595142882,8
icmp,21.306762620609987,337,178940,166,22.83509494096575,10
icmp,1.1560511367707265,3285,2666,11,1.3193127538334821,0
tcp,0.3419659012212192,6454,4814,10,1.7038338398133295,0
udp,1.0964687132023032,5957,6362,10,2.9218767770583787,0
icmp,0.4418924226460881,2725,5339,8,1.1245729352496925,0
udp,0.0,3778,3175,9,2.1169090818590766,0
udp,1.1343771147005814,3926,2990,4,3.0030540161514625,0
udp,0.9366047342612434,4127,4061,9,1.6963403931549756,0
icmp,1.3277563225096738,2387,3872,1,2.571569770398836,0
icmp,0.028278270700840213,3531,2469,8,1.872377863580333,0
tcp,2.3931571187755853,153609,185389,314,20.212857246271838,12
udp,1.0050362024902266,3508,5363,8,2.1251247768495656,0
udp,0.06951495918736983,5030,3169,4,3.4808119305651113,0
icmp,13.958240142591722,9198,165049,1,40.520023529452025,1
tcp,0.7180645092025115,3469,1676,8,3.08797679486179,0
tcp,0.6150886050671587,3971,4226,4,3.3879188441067445,0
udp,0.6082000827336729,4133,2673,4,2.711928493297046,0
udp,1.8109673204404768,2661,5698,7,3.2528263683758025,0
tcp,0.5923527423246713,5464,4046,2,1.7307384552334018,1
tcp,0.567815783571718,3591,5384,3,2.6907686549576626,0
tcp,0.8171680044684569,3463,5102,11,0.09505753245054249,0
tcp,0.030452870006594357,5072,4491,7,2.1612793388467217,0
udp,0.9941761393212423,6960,6188,10,1.5450623130512764,0
tcp,1.2968680498776477,3492,4612,10,2.560526494871012,0
icmp,0.2854676062142395,5062,5709,8,2.591110726216195,0
udp,1.0036444791379167,4046,3709,5,2.238504352237169,0
icmp,0.0,2984,4383,10,2.1062726600574773,0
icmp,0.46647636727186265,3707,5065,7,1.4813956458491402,0
udp,1.3305110174767625,3725,2455,7,1.1059092359663985,0
icmp,1.0296682542786284,3738,4012,10,3.4560969190852133,0
udp,1.3127755715243872,3397,3129,7,2.9689186512222294,0
udp,1.2878586944588328,4371,2118,7,2.2279949104445933,0
icmp,0.09001607512843768,4102,5118,6,1.5402797627861795,0
tcp,17.48848192946503,186316,159630,232,31.94901880981423,3
udp,1.0615923649768229,4660,3037,2,2.3049960313646163,0
udp,1.033515202269097,4060,3870,11,1.8297912978901443,0
udp,1.3164474418324368,3650,3667,11,2.6008407478934013,0
tcp,0.3323977175579319,1851,3248,11,2.660901852190855,0
udp,0.33216644001623885,3440,4749,9,2.0023282111789715,0
tcp,0.20548315420749252,4329,2205,12,2.54022936667382,0
tcp,0.9381806788106665,2971,4200,9,1.6189803481695229,0
udp,0.50584424851077,4912,3663,3,1.3416225129971746,0
icmp,0.45760901874440696,3644,4057,16,2.9024465266354245,0
tcp,2.008111774324707,5453,4779,9,2.9607590826691874,0
icmp,9.215235044632415,161103,92748,253,15.680908697756232,6
tcp,0.6423098300581641,3592,4250,6,2.1894311192456617,0
udp,1.4889028760142473,4982,1606,2,1.5486049451941948,0
icmp,0.2728146350883571,5133,3736,11,2.293391354721955,0
udp,0.9213053047739749,5423,2236,5,2.3154570373862438,0
icmp,0.0,3865,3138,10,2.860025039652994,0
icmp,1.0099671093570048,4172,2613,2,2.0999593468579913,0
udp,1.7005526054272073,4908,2797,8,2.4427858961173112,0
udp,25.453005781411637,125516,236583,213,38.00369695964112,10
icmp,1.232577319336747,4751,3166,5,1.2247096611682913,0
icmp,0.7740616002086094,5335,4264,3,1.563704112694574,0
tcp,0.89427383372396,3610,4695,4,1.581143815706096,0
icmp,1.4272581918197846,2969,3862,8,2.7148255320494914,0
tcp,1.0843092718606855,4549,2831,6,1.7593232175870823,0
icmp,0.16665913512613895,2976,2408,7,2.922317920298839,0
udp,1.7308208254304938,3759,2405,9,2.489372851642396,0
icmp,2.4080379158032175,5917,4763,9,2.397742452155802,0
udp,0.4142769224702434,3526,6138,9,2.2567472386741425,0
icmp,0.5781042784637614,2289,3933,6,2.1394516608421146,0
udp,0.4357984569533722,6897,3323,13,2.8546134163359946,0
tcp,0.4061514805353284,4572,4692,14,3.1199320761625042,0
icmp,0.9477406836599407,2604,2655,8,3.0192345577424806,0
udp,0.854430756648228,4341,3394,7,2.2862361207165267,0
tcp,1.0791709423641176,5879,6110,3,2.437947578164122,0
udp,0.7125096124513998,4120,2036,2,1.4138620370564396,0
icmp,12.500724127195612,190108,215840,234,28.591228649313788,10
udp,1.2763482335975596,4232,5914,6,3.3633907530875016,0
icmp,0.9412016723435815,2778,2944,1,2.5037018459478175,0
icmp,0.36972237552979165,2565,1801,3,2.81805082360198,0
udp,0.0,4907,4360,10,4.125192972467425,0
icmp,1.4137833527021237,3497,3611,1,1.366293808270516,0
tcp,1.0134131625827223,4968,2605,3,2.6709302119161866,0
udp,1.1929928220441604,3720,5860,11,3.12926096957545,0
udp,1.0706061723256195,4407,5117,8,1.8357594694257382,0
udp,0.3021785352461167,3519,2281,7,2.9234267902007276,0
tcp,0.43927190363722635,5747,2091,5,1.6452353583822141,0
udp,7.037003676850879,131942,253703,253,18.88217013243213,7
icmp,0.31253399845044416,2897,4062,8,2.022730533024271,0
icmp,1.006621550536591,3811,3297,9,2.8452737150172354,0
udp,16.111789542937785,103084,139360,260,28.99343784330592,7
tcp,12.58337693588655,101423,164591,232,29.471632722785774,10
udp,0.7626209316646126,4197,4371,12,1.9907788116825915,0
udp,0.3112483099996168,3581,2928,9,1.971169338699862,1
icmp,1.0214746078615629,5444,5121,10,2.3123566027889324,0
icmp,0.863284578034389,2905,3173,6,1.8235867942822765,0
tcp,0.12858359094908334,4438,3518,10,2.2720332143757296,0
tcp,1.0123061579496875,5006,4296,8,1.7552496073500388,1
icmp,0.683608485009471,3360,3039,8,2.6299912082379446,0
icmp,16.828105331002984,134339,244478,218,19.836473977504813,8
icmp,1.4585846239306983,3482,4549,5,2.4761888505771967,0
udp,0.15347445399395043,5266,3601,4,2.3779431790171985,0
icmp,0.7006874073161395,4367,5481,5,3.1171428192621766,0
udp,0.7432330215643207,4970,5204,5,1.3711801192444095,0
icmp,1.2597141670807517,1907,5191,9,2.7735266680239987,0
tcp,17.265095459365913,99920,54103,164,19.565414229714683,2
tcp,0.0,2954,2099,14,3.097252289895982,0
udp,1.552934536761815,6394,2764,4,2.997808311979847,0
tcp,0.2550031517332382,2227,3223,5,2.2670792376848397,0
udp,0.7839962186322226,3451,5022,16,1.6684311570679724,0
tcp,0.9989615213466794,6032,2316,1,2.0499846546110985,1
tcp,0.6309346440262755,5218,5904,12,1.1966020866512097,0
icmp,1.0327479463566929,4139,2530,3,2.4677316787816586,0
udp,0.5764813171920711,2415,4611,8,2.6482776995053596,0
tcp,1.2948288292805394,3827,4920,9,2.690592184001345,0
udp,1.123047190253487,4665,4234,11,2.016145282093229,0
icmp,0.06400354259103458,5417,4556,6,3.279890094793955,0
tcp,0.0,5781,4710,7,3.5874953894631156,0
icmp,0.8388771490008873,1956,3309,11,1.0654297366943204,0
udp,0.7158907635924998,2151,5357,9,2.604057251928756,0
tcp,0.497175129197876,4040,2078,8,2.928045730632055,0
udp,0.9575946028269927,5851,5682,13,2.073385071935592,0
udp,0.9491169227121216,2998,2992,8,2.7381362291760647,0
